5.0,95,7.226076888707973,2.1493526850716713,surface_waters_flowlines_int_dis_test,Test_Group
1.0,66,,,surface_waters_flowlines_int_dis_test,Test_Group
4.0,66,,,surface_waters_flowlines_int_dis_test,Test_Group
6.0,52,9.352051381461466,4.128428546740136,surface_waters_flowlines_int_dis_test,Test_Group
2.0,8,0.6766815185546875,0.6766815185546875,surface_waters_flowlines_int_dis_test,Test_Group
3.0,4,3.065214777723539,2.4386746445427794,surface_waters_flowlines_int_dis_test,Test_Group
